ProductA,ProductB,PairCount,ProductACount,ProductBCount,PairSupport,Confidence_A_to_B,Confidence_B_to_A,Lift
LUNCH BAG RED RETROSPOT,PARTY BUNTING,319,1555,1580,0.024686581024609192,0.20514469453376205,0.20189873417721518,1.6777719890919451
JUMBO BAG WOODLAND ANIMALS,PACK OF 72 RETROSPOT CAKE CASES,144,858,1293,0.011143785791673116,0.16783216783216784,0.11136890951276102,1.6772832735709766
GIN + TONIC DIET METAL SIGN,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,81,783,797,0.006268379507816128,0.10344827586206896,0.10163111668757842,1.6772379180547743
PLASTERS IN TIN WOODLAND ANIMALS,REGENCY CAKESTAND 3 TIER,165,687,1851,0.012768921219625445,0.24017467248908297,0.08914100486223663,1.6766813170739765
GUMBALL COAT RACK,HOME BUILDING BLOCK WORD,62,645,741,0.004798018882525925,0.09612403100775194,0.08367071524966262,1.6762681898544811
SET OF 3 CAKE TINS PANTRY DESIGN ,SET/20 RED RETROSPOT PAPER NAPKINS ,163,1340,938,0.012614146416963318,0.12164179104477611,0.17377398720682302,1.6757518378257963
SET OF 6 SPICE TINS PANTRY DESIGN,WOODEN PICTURE FRAME WHITE FINISH,113,804,1084,0.008744776350410153,0.14054726368159204,0.10424354243542436,1.6754167355106389
HANGING HEART JAR T-LIGHT HOLDER,SET OF 3 REGENCY CAKE TINS,74,691,826,0.005726667698498685,0.10709117221418235,0.08958837772397095,1.6753415585371239
LUNCH BAG WOODLAND,SET/5 RED RETROSPOT LID GLASS BOWLS,111,1011,847,0.008590001547748027,0.10979228486646884,0.13105076741440377,1.675012874904971
DOORMAT RED RETROSPOT,WOODLAND CHARLOTTE BAG,70,653,827,0.005417118093174431,0.10719754977029096,0.08464328899637243,1.674977917934341
ALARM CLOCK BAKELIKE RED ,LUNCH BAG WOODLAND,136,1038,1011,0.010524686581024609,0.13102119460500963,0.13452027695351138,1.674634892864426
JUMBO BAG 50'S CHRISTMAS ,LUNCH BAG SUKI DESIGN ,116,700,1279,0.008976938554403343,0.1657142857142857,0.0906958561376075,1.6742455043002344
JUMBO BAG PINK POLKADOT,RECIPE BOX PANTRY YELLOW DESIGN,170,1206,1088,0.013155858226280761,0.14096185737976782,0.15625,1.6741811774461028
HEART OF WICKER SMALL,SET OF 6 SPICE TINS PANTRY DESIGN,120,1152,804,0.009286488159727596,0.10416666666666667,0.14925373134328357,1.6741811774461028
JAM MAKING SET WITH JARS,JUMBO  BAG BAROQUE BLACK WHITE,132,1104,923,0.010215136975700355,0.11956521739130435,0.14301191765980498,1.6739130434782608
HANGING HEART JAR T-LIGHT HOLDER,SPOTTY BUNTING,98,691,1095,0.007583965330444204,0.14182344428364688,0.08949771689497717,1.6736461616742329
LUNCH BAG APPLE DESIGN,RECIPE BOX PANTRY YELLOW DESIGN,145,1029,1088,0.01122117319300418,0.14091350826044705,0.1332720588235294,1.6736069427771112
JUMBO BAG STRAWBERRY,SPOTTY BUNTING,116,818,1095,0.008976938554403343,0.14180929095354522,0.10593607305936073,1.673479139453618
JUMBO BAG APPLES,WOODEN PICTURE FRAME WHITE FINISH,136,969,1084,0.010524686581024609,0.14035087719298245,0.12546125461254612,1.6730756781252023
JUMBO BAG VINTAGE LEAF,RED TOADSTOOL LED NIGHT LIGHT,92,873,814,0.007119640922457824,0.10538373424971363,0.11302211302211303,1.6729344152024568
LUNCH BAG VINTAGE DOILY ,VINTAGE SNAP CARDS,118,1089,837,0.00913171335706547,0.10835629017447199,0.14097968936678615,1.6728554141392205
JUMBO STORAGE BAG SKULLS,WOOD BLACK BOARD ANT WHITE FINISH,58,698,642,0.0044884692772016715,0.0830945558739255,0.09034267912772585,1.672504440814432
JUMBO BAG RED RETROSPOT,NATURAL SLATE HEART CHALKBOARD ,319,2054,1200,0.024686581024609192,0.15530671859785783,0.2658333333333333,1.6723945147679327
ALARM CLOCK BAKELIKE RED ,SET OF 6 SPICE TINS PANTRY DESIGN,108,1038,804,0.008357839343754836,0.10404624277456648,0.13432835820895522,1.672245707876801
CHOCOLATE HOT WATER BOTTLE,JUMBO BAG 50'S CHRISTMAS ,74,817,700,0.005726667698498685,0.09057527539779682,0.10571428571428572,1.6720195838433294
GUMBALL COAT RACK,RETROSPOT TEA SET CERAMIC 11 PC ,76,645,911,0.005881442501160811,0.11782945736434108,0.08342480790340286,1.671341655391894
JUMBO STORAGE BAG SUKI,SET OF 3 REGENCY CAKE TINS,126,1180,826,0.009750812567713976,0.10677966101694915,0.15254237288135594,1.6704682562482045
CHOCOLATE HOT WATER BOTTLE,GARDENERS KNEELING PAD CUP OF TEA ,79,817,748,0.006113604705154001,0.0966952264381885,0.10561497326203209,1.670448818227636
PACK OF 72 RETROSPOT CAKE CASES,SPOTTY BUNTING,183,1293,1095,0.014161894443584585,0.14153132250580047,0.16712328767123288,1.6701988579177658
DOORMAT KEEP CALM AND COME IN,JUMBO STORAGE BAG SKULLS,59,654,698,0.004565856678532735,0.09021406727828746,0.08452722063037249,1.6701234632808464
DOORMAT KEEP CALM AND COME IN,LUNCH BAG VINTAGE DOILY ,92,654,1089,0.007119640922457824,0.14067278287461774,0.0844811753902663,1.6692136825581363
HEART OF WICKER SMALL,POPCORN HOLDER,197,1152,1324,0.01524531806221947,0.17100694444444445,0.1487915407854985,1.668996779540114
GARDENERS KNEELING PAD CUP OF TEA ,JUMBO STORAGE BAG SUKI,114,748,1180,0.008822163751741217,0.15240641711229946,0.09661016949152543,1.668979425360283
GARDENERS KNEELING PAD CUP OF TEA ,JUMBO BAG STRAWBERRY,79,748,818,0.006113604705154001,0.10561497326203209,0.09657701711491443,1.6684067047579203
DOORMAT KEEP CALM AND COME IN,PAPER CHAIN KIT 50'S CHRISTMAS ,92,654,1090,0.007119640922457824,0.14067278287461774,0.08440366972477065,1.6676822938585416
DOLLY GIRL LUNCH BOX,HEART OF WICKER SMALL,126,848,1152,0.009750812567713976,0.14858490566037735,0.109375,1.666678950471698
RED TOADSTOOL LED NIGHT LIGHT,WOODEN FRAME ANTIQUE WHITE ,99,814,943,0.007661352731775267,0.12162162162162163,0.10498409331919406,1.6665902381703017
GARDENERS KNEELING PAD CUP OF TEA ,LUNCH BAG RED RETROSPOT,150,748,1555,0.011608110199659495,0.20053475935828877,0.09646302250803858,1.666437402204378
ASSORTED COLOUR BIRD ORNAMENT,HANGING HEART JAR T-LIGHT HOLDER,121,1358,691,0.00936387556105866,0.08910162002945508,0.17510853835021709,1.6662389783221687
LUNCH BAG SPACEBOY DESIGN ,VINTAGE SNAP CARDS,124,1149,837,0.00959603776505185,0.10791993037423847,0.14814814814814814,1.6661186861360928
LUNCH BAG DOLLY GIRL DESIGN,PINK REGENCY TEACUP AND SAUCER,66,678,755,0.005107568487850178,0.09734513274336283,0.08741721854304636,1.6660845103440192
JUMBO BAG PINK VINTAGE PAISLEY,PLEASE ONE PERSON METAL SIGN,89,864,799,0.006887478718464634,0.10300925925925926,0.1113892365456821,1.6659394845408613
RABBIT NIGHT LIGHT,SET OF 3 HEART COOKIE CUTTERS,76,876,673,0.005881442501160811,0.0867579908675799,0.11292719167904904,1.6658049895852416
ANTIQUE SILVER T-LIGHT GLASS,IVORY KITCHEN SCALES,70,824,659,0.005417118093174431,0.08495145631067962,0.1062215477996965,1.665770437703493
SET/20 RED RETROSPOT PAPER NAPKINS ,WOODEN FRAME ANTIQUE WHITE ,114,938,943,0.008822163751741217,0.12153518123667377,0.12089077412513255,1.6654057390671244
GUMBALL COAT RACK,JUMBO STORAGE BAG SKULLS,58,645,698,0.0044884692772016715,0.08992248062015504,0.0830945558739255,1.6647253503920392
ALARM CLOCK BAKELIKE GREEN,LUNCH BAG SUKI DESIGN ,159,965,1279,0.012304596811639066,0.16476683937823836,0.12431587177482409,1.6646732591443283
LUNCH BAG  BLACK SKULL.,RED TOADSTOOL LED NIGHT LIGHT,132,1259,814,0.010215136975700355,0.10484511517077046,0.16216216216216217,1.6643840027477836
LUNCH BAG DOLLY GIRL DESIGN,RECIPE BOX PANTRY YELLOW DESIGN,95,678,1088,0.007351803126451013,0.140117994100295,0.08731617647058823,1.6641587497830992
HANGING HEART JAR T-LIGHT HOLDER,JUMBO BAG ALPHABET,80,691,899,0.006190992106485064,0.11577424023154848,0.08898776418242492,1.6641098245518011
HEART OF WICKER SMALL,PINK REGENCY TEACUP AND SAUCER,112,1152,755,0.00866738894907909,0.09722222222222222,0.14834437086092717,1.6639808682855037
GUMBALL COAT RACK,JUMBO SHOPPER VINTAGE RED PAISLEY,97,645,1168,0.00750657792911314,0.15038759689922482,0.08304794520547945,1.6637915472018692
GARDENERS KNEELING PAD KEEP CALM ,LUNCH BAG SUKI DESIGN ,149,905,1279,0.011530722798328431,0.16464088397790055,0.1164972634870993,1.6634007058345823
IVORY KITCHEN SCALES,VINTAGE SNAP CARDS,71,659,837,0.005494505494505495,0.10773899848254932,0.08482676224611709,1.6633253744223448
GREEN REGENCY TEACUP AND SAUCER,RETROSPOT TEA SET CERAMIC 11 PC ,118,1007,911,0.00913171335706547,0.11717974180734857,0.12952799121844127,1.6621258217722923
LUNCH BAG RED RETROSPOT,SPOTTY BUNTING,219,1555,1095,0.016947840891502863,0.14083601286173633,0.2,1.6619935691318328
LUNCH BAG ALPHABET DESIGN,RECYCLING BAG RETROSPOT ,69,733,732,0.005339730691843368,0.0941336971350614,0.0942622950819672,1.6617426699170263
HEART OF WICKER SMALL,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,118,1152,797,0.00913171335706547,0.10243055555555555,0.1480552070263488,1.6607373135368746
LUNCH BAG PINK POLKADOT,PACK OF 20 NAPKINS PANTRY DESIGN,92,1085,660,0.007119640922457824,0.0847926267281106,0.1393939393939394,1.660136852394917
BAKING SET 9 PIECE RETROSPOT ,SET/20 RED RETROSPOT PAPER NAPKINS ,107,888,938,0.008280451942423774,0.1204954954954955,0.1140724946695096,1.659960333467796
JUMBO BAG VINTAGE LEAF,PACK OF 20 NAPKINS PANTRY DESIGN,74,873,660,0.005726667698498685,0.08476517754868271,0.11212121212121212,1.6595994307334514
LUNCH BAG  BLACK SKULL.,LUNCH BOX I LOVE LONDON,108,1259,668,0.008357839343754836,0.0857823669579031,0.16167664670658682,1.659400817110814
ALARM CLOCK BAKELIKE PINK,DOORMAT KEEP CALM AND COME IN,65,774,654,0.005030181086519115,0.08397932816537468,0.09938837920489296,1.6592979794387948
LUNCH BAG DOLLY GIRL DESIGN,RED HANGING HEART T-LIGHT HOLDER,63,678,724,0.004875406283856988,0.09292035398230089,0.08701657458563536,1.6584486383415635
ALARM CLOCK BAKELIKE PINK,JUMBO SHOPPER VINTAGE RED PAISLEY,116,774,1168,0.008976938554403343,0.14987080103359174,0.09931506849315068,1.6580740504760894
LUNCH BAG RED RETROSPOT,VINTAGE SNAP CARDS,167,1555,837,0.012923696022287571,0.10739549839228296,0.19952210274790919,1.6580222583334294
GIN + TONIC DIET METAL SIGN,LUNCH BAG PINK POLKADOT,109,783,1085,0.0084352267450859,0.1392081736909323,0.10046082949308756,1.657924442796523
LUNCH BAG SUKI DESIGN ,SET OF 4 PANTRY JELLY MOULDS,170,1279,1036,0.013155858226280761,0.13291634089132134,0.1640926640926641,1.6578619276039137
JUMBO  BAG BAROQUE BLACK WHITE,WOOD BLACK BOARD ANT WHITE FINISH,76,923,642,0.005881442501160811,0.08234019501625135,0.11838006230529595,1.6573208722741435
PINK REGENCY TEACUP AND SAUCER,SET/5 RED RETROSPOT LID GLASS BOWLS,82,755,847,0.006345766909147191,0.10860927152317881,0.09681227863046045,1.6569645886924635
IVORY KITCHEN SCALES,JUMBO BAG PINK VINTAGE PAISLEY,73,659,864,0.005649280297167621,0.11077389984825493,0.08449074074074074,1.6567364974990166
DOORMAT RED RETROSPOT,GUMBALL COAT RACK,54,653,645,0.004178919671877418,0.08269525267993874,0.08372093023255814,1.6567256668684782
HANGING HEART JAR T-LIGHT HOLDER,JUMBO BAG WOODLAND ANIMALS,76,691,858,0.005881442501160811,0.10998552821997105,0.08857808857808858,1.656448712888655
GUMBALL COAT RACK,LUNCH BAG SPACEBOY DESIGN ,95,645,1149,0.007351803126451013,0.14728682170542637,0.08268059181897303,1.6564319495887898
STRAWBERRY CHARLOTTE BAG,WOODEN PICTURE FRAME WHITE FINISH,100,720,1084,0.007738740133106331,0.1388888888888889,0.09225092250922509,1.655647806478065
ALARM CLOCK BAKELIKE PINK,NATURAL SLATE HEART CHALKBOARD ,119,774,1200,0.009209100758396533,0.15374677002583978,0.09916666666666667,1.655596468561585
POPCORN HOLDER,SCOTTIE DOG HOT WATER BOTTLE,124,1324,731,0.00959603776505185,0.09365558912386707,0.16963064295485636,1.655564326482367
JUMBO BAG ALPHABET,PACK OF 20 NAPKINS PANTRY DESIGN,76,899,660,0.005881442501160811,0.08453837597330367,0.11515151515151516,1.6551589307985304
LUNCH BAG ALPHABET DESIGN,PAPER CHAIN KIT VINTAGE CHRISTMAS,75,733,799,0.005804055099829748,0.10231923601637108,0.09386733416770963,1.654779934672775
JUMBO BAG PINK POLKADOT,ROSES REGENCY TEACUP AND SAUCER ,162,1206,1049,0.012536759015632256,0.13432835820895522,0.1544327931363203,1.654710242875233
GARDENERS KNEELING PAD KEEP CALM ,JUMBO BAG RED RETROSPOT,238,905,2054,0.018418201516793065,0.26298342541436465,0.11587147030185005,1.654465347227079
GARDENERS KNEELING PAD CUP OF TEA ,SCOTTIE DOG HOT WATER BOTTLE,70,748,731,0.005417118093174431,0.09358288770053476,0.09575923392612859,1.6542791721837349
GIN + TONIC DIET METAL SIGN,JUMBO BAG WOODLAND ANIMALS,86,783,858,0.006655316514471444,0.10983397190293742,0.10023310023310024,1.654166182901815
LUNCH BAG VINTAGE DOILY ,PACK OF 20 NAPKINS PANTRY DESIGN,92,1089,660,0.007119640922457824,0.0844811753902663,0.1393939393939394,1.6540390127166988
JUMBO BAG RED RETROSPOT,WOODEN PICTURE FRAME WHITE FINISH,285,2054,1084,0.02205540937935304,0.13875365141187926,0.2629151291512915,1.6540356859264798
GUMBALL COAT RACK,WOOD BLACK BOARD ANT WHITE FINISH,53,645,642,0.004101532270546355,0.08217054263565891,0.08255451713395638,1.6539061556666426
LUNCH BAG DOLLY GIRL DESIGN,SPOTTY BUNTING,95,678,1095,0.007351803126451013,0.140117994100295,0.0867579908675799,1.6535202920219285
POPCORN HOLDER,SET OF 3 CAKE TINS PANTRY DESIGN ,227,1324,1340,0.01756694010215137,0.1714501510574018,0.16940298507462687,1.6533424268386168
HANGING HEART JAR T-LIGHT HOLDER,RED HANGING HEART T-LIGHT HOLDER,64,691,724,0.004952793685188052,0.09261939218523878,0.08839779005524862,1.653077052234331
HEART OF WICKER SMALL,JUMBO  BAG BAROQUE BLACK WHITE,136,1152,923,0.010524686581024609,0.11805555555555555,0.14734561213434452,1.6527777777777777
CHOCOLATE HOT WATER BOTTLE,LUNCH BAG SPACEBOY DESIGN ,120,817,1149,0.009286488159727596,0.14687882496940025,0.10443864229765012,1.6518434954348042
JUMBO BAG APPLES,POPCORN HOLDER,164,969,1324,0.012691533818294382,0.1692466460268318,0.12386706948640483,1.6518165860715408
CLOTHES PEGS RETROSPOT PACK 24 ,PARTY BUNTING,151,748,1580,0.011685497600990559,0.2018716577540107,0.09556962025316455,1.6510035199350166
DOORMAT RED RETROSPOT,GREEN REGENCY TEACUP AND SAUCER,84,653,1007,0.0065005417118093175,0.12863705972434916,0.08341608738828203,1.6506932331261568
REGENCY CAKESTAND 3 TIER,SET OF 6 SPICE TINS PANTRY DESIGN,190,1851,804,0.014703606252902027,0.10264721772015127,0.236318407960199,1.6497603823131775
CHOCOLATE HOT WATER BOTTLE,REGENCY CAKESTAND 3 TIER,193,817,1851,0.014935768456895218,0.23623011015911874,0.10426796326310103,1.6491439673020707
PAPER CHAIN KIT 50'S CHRISTMAS ,RED RETROSPOT CHARLOTTE BAG,143,1090,1028,0.011066398390342052,0.13119266055045872,0.13910505836575876,1.6490968478920502
HANGING HEART JAR T-LIGHT HOLDER,JUMBO SHOPPER VINTAGE RED PAISLEY,103,691,1168,0.00797090233709952,0.14905933429811866,0.08818493150684932,1.6490965049660014
JAM MAKING SET PRINTED,WOODEN PICTURE FRAME WHITE FINISH,155,1121,1084,0.011995047206314812,0.13826940231935772,0.1429889298892989,1.6482631151021594
LUNCH BAG WOODLAND,PACK OF 60 PINK PAISLEY CAKE CASES,110,1011,853,0.008512614146416964,0.10880316518298715,0.12895662368112543,1.6482467766641968
PACK OF 60 PINK PAISLEY CAKE CASES,ROUND SNACK BOXES SET OF4 WOODLAND ,78,853,717,0.006036217303822937,0.0914419695193435,0.1087866108786611,1.6479959973904552
JUMBO BAG VINTAGE DOILY ,SET OF 4 PANTRY JELLY MOULDS,160,1211,1036,0.012381984212970128,0.13212221304706853,0.15444015444015444,1.647956792465463
JUMBO BAG RED RETROSPOT,RECIPE BOX PANTRY YELLOW DESIGN,285,2054,1088,0.02205540937935304,0.13875365141187926,0.2619485294117647,1.6479546723752794
60 TEATIME FAIRY CAKE CASES,LUNCH BAG VINTAGE DOILY ,114,821,1089,0.008822163751741217,0.13885505481120586,0.1046831955922865,1.6476446448764022
BAKING SET 9 PIECE RETROSPOT ,DOLLY GIRL LUNCH BOX,96,888,848,0.007429190527782077,0.10810810810810811,0.11320754716981132,1.647373788883223
GREEN REGENCY TEACUP AND SAUCER,JUMBO BAG STRAWBERRY,105,1007,818,0.008125677139761646,0.10427010923535253,0.12836185819070906,1.6471617989477083
JUMBO STORAGE BAG SUKI,RETROSPOT TEA SET CERAMIC 11 PC ,137,1180,911,0.010602073982355673,0.11610169491525424,0.150384193194292,1.6468343597090176
JAM MAKING SET WITH JARS,JUMBO STORAGE BAG SUKI,166,1104,1180,0.012846308620956507,0.1503623188405797,0.14067796610169492,1.6465948169982803
ALARM CLOCK BAKELIKE RED ,SET OF 3 HEART COOKIE CUTTERS,89,1038,673,0.006887478718464634,0.08574181117533719,0.13224368499257058,1.6462937355240819
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,SET/5 RED RETROSPOT LID GLASS BOWLS,86,797,847,0.006655316514471444,0.10790464240903387,0.10153482880755609,1.6462146271659217
LUNCH BAG ALPHABET DESIGN,RED TOADSTOOL LED NIGHT LIGHT,76,733,814,0.005881442501160811,0.10368349249658936,0.09336609336609336,1.6459435995588794
JAM MAKING SET PRINTED,LUNCH BAG RED RETROSPOT,222,1121,1555,0.017180003095496055,0.19803746654772525,0.14276527331189712,1.6456849792473993
PACK OF 72 RETROSPOT CAKE CASES,SET OF 3 REGENCY CAKE TINS,136,1293,826,0.010524686581024609,0.10518174787316319,0.16464891041162227,1.6454703946937224
JUMBO BAG RED RETROSPOT,SET OF 3 HEART COOKIE CUTTERS,176,2054,673,0.013620182634267142,0.08568646543330087,0.26151560178306094,1.6452310643820416
BAKING SET 9 PIECE RETROSPOT ,ROUND SNACK BOXES SET OF4 WOODLAND ,81,888,717,0.006268379507816128,0.09121621621621621,0.11297071129707113,1.6439274002035507
PACK OF 20 NAPKINS PANTRY DESIGN,WOODEN PICTURE FRAME WHITE FINISH,91,660,1084,0.007042253521126761,0.13787878787878788,0.08394833948339483,1.6436067315218608
LUNCH BAG SPACEBOY DESIGN ,SPOTTY BUNTING,160,1149,1095,0.012381984212970128,0.1392515230635335,0.1461187214611872,1.6432951424903925
RECIPE BOX PANTRY YELLOW DESIGN,WHITE HANGING HEART T-LIGHT HOLDER,296,1088,2142,0.02290667079399474,0.27205882352941174,0.13818860877684408,1.6412437524029222
GIN + TONIC DIET METAL SIGN,SET OF 4 PANTRY JELLY MOULDS,103,783,1036,0.00797090233709952,0.13154533844189017,0.09942084942084942,1.6407614511062787
RETROSPOT TEA SET CERAMIC 11 PC ,SET OF 3 CAKE TINS PANTRY DESIGN ,155,911,1340,0.011995047206314812,0.17014270032930845,0.11567164179104478,1.6407343086980029
HANGING HEART JAR T-LIGHT HOLDER,HOME BUILDING BLOCK WORD,65,691,741,0.005030181086519115,0.09406657018813314,0.08771929824561403,1.6403889608246374
CLOTHES PEGS RETROSPOT PACK 24 ,JUMBO BAG PINK VINTAGE PAISLEY,82,748,864,0.006345766909147191,0.10962566844919786,0.09490740740740741,1.6395635274311746
GIN + TONIC DIET METAL SIGN,PINK REGENCY TEACUP AND SAUCER,75,783,755,0.005804055099829748,0.09578544061302682,0.09933774834437085,1.6393900180152747
DOLLY GIRL LUNCH BOX,JUMBO BAG STRAWBERRY,88,848,818,0.006810091317133571,0.10377358490566038,0.10757946210268948,1.6393181713336717
GREEN REGENCY TEACUP AND SAUCER,WOOD BLACK BOARD ANT WHITE FINISH,82,1007,642,0.006345766909147191,0.0814299900695134,0.1277258566978193,1.6390005166327917
GARDENERS KNEELING PAD CUP OF TEA ,SPACEBOY LUNCH BOX ,85,748,896,0.0065779291131403805,0.11363636363636363,0.09486607142857142,1.6388494318181819
JAM MAKING SET WITH JARS,WOODEN FRAME ANTIQUE WHITE ,132,1104,943,0.010215136975700355,0.11956521739130435,0.13997879109225875,1.638411176172253
GIN + TONIC DIET METAL SIGN,SET OF 3 CAKE TINS PANTRY DESIGN ,133,783,1340,0.010292524377031419,0.1698595146871009,0.09925373134328358,1.6380034692438192
ALARM CLOCK BAKELIKE RED ,ROSES REGENCY TEACUP AND SAUCER ,138,1038,1049,0.010679461383686736,0.1329479768786127,0.1315538608198284,1.6377061556009853
PAPER CHAIN KIT 50'S CHRISTMAS ,RED HANGING HEART T-LIGHT HOLDER,100,1090,724,0.007738740133106331,0.09174311926605505,0.13812154696132597,1.6374372750772976
JAM MAKING SET PRINTED,JUMBO BAG VINTAGE LEAF,124,1121,873,0.00959603776505185,0.11061552185548618,0.1420389461626575,1.637312455230919
HEART OF WICKER LARGE,PINK REGENCY TEACUP AND SAUCER,86,899,755,0.006655316514471444,0.09566184649610679,0.11390728476821192,1.6372746760565458
PLEASE ONE PERSON METAL SIGN,SCOTTIE DOG HOT WATER BOTTLE,74,799,731,0.005726667698498685,0.09261576971214018,0.1012311901504788,1.6371832780031126
JUMBO BAG PINK POLKADOT,LUNCH BAG ALPHABET DESIGN,112,1206,733,0.00866738894907909,0.09286898839137644,0.15279672578444747,1.6371801746157797
JUMBO BAG PINK VINTAGE PAISLEY,SET OF 6 SPICE TINS PANTRY DESIGN,88,864,804,0.006810091317133571,0.10185185185185185,0.10945273631840796,1.6369771512806341
HEART OF WICKER SMALL,PAPER BUNTING RETROSPOT,109,1152,747,0.0084352267450859,0.09461805555555555,0.1459170013386881,1.636753030641083
JUMBO BAG 50'S CHRISTMAS ,ROSES REGENCY TEACUP AND SAUCER ,93,700,1049,0.0071970283237888875,0.13285714285714287,0.0886558627264061,1.6365872259294567
SPACEBOY LUNCH BOX ,WOODEN FRAME ANTIQUE WHITE ,107,896,943,0.008280451942423774,0.11941964285714286,0.11346765641569459,1.6364163573700954
PAPER CHAIN KIT 50'S CHRISTMAS ,SET OF 4 PANTRY JELLY MOULDS,143,1090,1036,0.011066398390342052,0.13119266055045872,0.13803088803088803,1.6363625092982892
IVORY KITCHEN SCALES,WOODLAND CHARLOTTE BAG,69,659,827,0.005339730691843368,0.1047040971168437,0.08343409915356712,1.6360173433420246
JAM MAKING SET WITH JARS,JUMBO BAG RED RETROSPOT,287,1104,2054,0.022210184182015168,0.259963768115942,0.13972736124634857,1.635468262704091
JUMBO BAG ALPHABET,PAPER CHAIN KIT 50'S CHRISTMAS ,124,899,1090,0.00959603776505185,0.13793103448275862,0.11376146788990826,1.635178740904777
LUNCH BAG  BLACK SKULL.,PAPER BUNTING RETROSPOT,119,1259,747,0.009209100758396533,0.09451945988880063,0.15930388219544847,1.6350474707939515
JUMBO BAG 50'S CHRISTMAS ,SET/5 RED RETROSPOT LID GLASS BOWLS,75,700,847,0.005804055099829748,0.10714285714285714,0.0885478158205431,1.6345926800472255
GIN + TONIC DIET METAL SIGN,PACK OF 72 RETROSPOT CAKE CASES,128,783,1293,0.009905587370376103,0.16347381864623245,0.09899458623356536,1.633726747522518
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,WOODEN FRAME ANTIQUE WHITE ,95,797,943,0.007351803126451013,0.1191969887076537,0.1007423117709438,1.6333653107956532
JUMBO  BAG BAROQUE BLACK WHITE,LUNCH BAG VINTAGE DOILY ,127,923,1089,0.00982819996904504,0.13759479956663057,0.11662075298438934,1.632690541781451
CHOCOLATE HOT WATER BOTTLE,ROUND SNACK BOXES SET OF4 WOODLAND ,74,817,717,0.005726667698498685,0.09057527539779682,0.10320781032078104,1.6323761627480202
REGENCY CAKESTAND 3 TIER,VICTORIAN GLASS HANGING T-LIGHT,224,1851,958,0.01733477789815818,0.12101566720691519,0.23382045929018788,1.6323219745801232
6 RIBBONS RUSTIC CHARM,RABBIT NIGHT LIGHT,101,913,876,0.007816127534437393,0.11062431544359255,0.11529680365296803,1.6318349362581082
RABBIT NIGHT LIGHT,ROSES REGENCY TEACUP AND SAUCER ,116,876,1049,0.008976938554403343,0.1324200913242009,0.11058150619637751,1.6312034509926825
DOORMAT RED RETROSPOT,JAM MAKING SET WITH JARS,91,653,1104,0.007042253521126761,0.13935681470137826,0.08242753623188406,1.631131122800009
JUMBO BAG VINTAGE LEAF,ROUND SNACK BOXES SET OF4 WOODLAND ,79,873,717,0.006113604705154001,0.09049255441008018,0.1101813110181311,1.6308853390335512
LUNCH BAG  BLACK SKULL.,PARTY BUNTING,251,1259,1580,0.019424237734096888,0.1993645750595711,0.15886075949367087,1.6304993917213781
ANTIQUE SILVER T-LIGHT GLASS,SCOTTIE DOG HOT WATER BOTTLE,76,824,731,0.005881442501160811,0.09223300970873786,0.1039671682626539,1.6304171702548709
JUMBO BAG VINTAGE LEAF,STRAWBERRY CERAMIC TRINKET BOX,85,873,772,0.0065779291131403805,0.09736540664375716,0.11010362694300518,1.6297354723453756
JUMBO STORAGE BAG SKULLS,WOODEN FRAME ANTIQUE WHITE ,83,698,943,0.006423154310478254,0.11891117478510028,0.088016967126193,1.6294487810955096
RETROSPOT TEA SET CERAMIC 11 PC ,WOODLAND CHARLOTTE BAG,95,911,827,0.007351803126451013,0.10428100987925357,0.11487303506650544,1.6294065413055796
CHOCOLATE HOT WATER BOTTLE,JUMBO BAG PINK VINTAGE PAISLEY,89,817,864,0.006887478718464634,0.10893512851897184,0.10300925925925926,1.6292357994469382
HEART OF WICKER LARGE,SET/5 RED RETROSPOT LID GLASS BOWLS,96,899,847,0.007429190527782077,0.1067853170189099,0.11334120425029516,1.6291379769992371
JUMBO  BAG BAROQUE BLACK WHITE,RETROSPOT TEA SET CERAMIC 11 PC ,106,923,911,0.00820306454109271,0.11484290357529794,0.1163556531284303,1.628979143798024
LUNCH BAG ALPHABET DESIGN,PAPER BUNTING RETROSPOT,69,733,747,0.005339730691843368,0.0941336971350614,0.09236947791164658,1.6283743432118656
BAKING SET 9 PIECE RETROSPOT ,RABBIT NIGHT LIGHT,98,888,876,0.007583965330444204,0.11036036036036036,0.11187214611872145,1.6279412974618455
JUMBO BAG PINK POLKADOT,SET OF 3 BUTTERFLY COOKIE CUTTERS,103,1206,678,0.00797090233709952,0.08540630182421227,0.15191740412979352,1.6277584545316683
JUMBO SHOPPER VINTAGE RED PAISLEY,LUNCH BAG SPACEBOY DESIGN ,169,1168,1149,0.013078470824949699,0.1446917808219178,0.14708442123585727,1.62724733836451
HEART OF WICKER LARGE,REX CASH+CARRY JUMBO SHOPPER,90,899,795,0.006964866119795697,0.10011123470522804,0.11320754716981132,1.6272168237244737
CHOCOLATE HOT WATER BOTTLE,LUNCH BAG WOODLAND,104,817,1011,0.008048289738430584,0.12729498164014688,0.10286844708209693,1.6270086575212444
