CustomerID,TotalRevenue,TotalQuantity,InvoiceCount,FirstPurchaseDate,LastPurchaseDate,AverageOrderValue
17064,855.45,316,3,2011-01-16 16:10:00,2011-10-12 10:18:00,285.15000000000003
17068,4552.14,2164,21,2010-12-06 13:58:00,2011-11-27 13:14:00,216.76857142857145
17069,2709.7000000000003,1506,9,2010-12-01 16:49:00,2011-11-11 17:13:00,301.0777777777778
17070,304.24,131,1,2011-08-17 17:01:00,2011-08-17 17:01:00,304.24
17071,2429.03,1197,9,2011-02-03 08:18:00,2011-11-11 16:31:00,269.89222222222224
17073,1446.09,759,4,2011-08-22 14:37:00,2011-11-22 11:47:00,361.5225
17075,834.12,292,4,2011-01-26 13:20:00,2011-11-22 11:58:00,208.53
17076,841.0799999999999,295,3,2010-12-10 10:08:00,2011-11-03 17:53:00,280.35999999999996
17078,378.2,788,2,2011-11-03 18:49:00,2011-11-03 19:17:00,189.1
17079,118.80000000000001,24,1,2011-09-22 15:34:00,2011-09-22 15:34:00,118.80000000000001
17080,287.62,166,2,2011-03-15 12:05:00,2011-11-17 12:59:00,143.81
17081,288.91,77,2,2011-10-24 13:08:00,2011-11-14 12:56:00,144.455
17082,2003.8500000000001,1049,2,2011-01-25 14:36:00,2011-11-06 15:17:00,1001.9250000000001
17083,1405.78,772,3,2011-02-09 11:38:00,2011-08-22 15:43:00,468.5933333333333
17084,2747.9900000000002,1702,2,2011-11-04 14:49:00,2011-11-04 14:54:00,1373.9950000000001
17085,1562.4,785,5,2010-12-12 12:24:00,2011-08-08 14:15:00,312.48
17086,2050.08,1859,6,2011-10-07 11:22:00,2011-12-02 13:54:00,341.68
17088,1991.01,868,4,2011-03-31 09:48:00,2011-11-11 14:23:00,497.7525
17090,1974.65,903,7,2010-12-20 13:52:00,2011-12-05 13:44:00,282.09285714285716
17091,3827.76,1746,9,2010-12-07 09:55:00,2011-12-07 10:43:00,425.3066666666667
17092,1774.03,1130,4,2011-03-07 14:51:00,2011-10-20 19:51:00,443.5075
17094,302.0,152,1,2011-01-21 13:09:00,2011-01-21 13:09:00,302.0
17095,1324.16,618,3,2011-01-09 11:05:00,2011-11-17 12:21:00,441.3866666666667
17096,1022.13,339,4,2011-03-23 12:05:00,2011-11-24 15:01:00,255.5325
17097,954.42,459,8,2010-12-09 14:55:00,2011-12-07 17:05:00,119.3025
17100,971.74,800,2,2011-11-21 16:36:00,2011-11-21 16:36:00,485.87
17101,1621.73,815,4,2011-06-14 14:49:00,2011-11-29 13:57:00,405.4325
17102,25.5,2,1,2011-03-23 10:08:00,2011-03-23 10:08:00,25.5
17105,665.78,693,2,2011-02-06 14:46:00,2011-07-03 15:53:00,332.89
17107,10797.48,4826,6,2011-03-06 15:17:00,2011-11-06 14:14:00,1799.58
17109,881.29,588,6,2011-04-21 15:46:00,2011-11-10 16:59:00,146.88166666666666
17110,163.29999999999998,50,1,2011-06-27 12:58:00,2011-06-27 12:58:00,163.29999999999998
17111,231.61,282,1,2011-10-23 15:59:00,2011-10-23 15:59:00,231.61
17114,801.12,215,8,2011-01-09 11:39:00,2011-12-04 12:17:00,100.14
17115,837.5,372,3,2011-04-20 14:46:00,2011-12-01 14:30:00,279.1666666666667
17117,116.2,68,1,2011-02-24 13:54:00,2011-02-24 13:54:00,116.2
17118,157.02,154,1,2011-01-26 12:19:00,2011-01-26 12:19:00,157.02
17119,606.91,334,2,2011-10-11 11:03:00,2011-12-06 14:40:00,303.455
17120,307.46,120,1,2011-04-20 15:21:00,2011-04-20 15:21:00,307.46
17122,138.32,80,1,2011-08-12 14:33:00,2011-08-12 14:33:00,138.32
17123,345.3,246,1,2011-07-01 10:47:00,2011-07-01 10:47:00,345.3
17124,294.24,129,1,2011-06-07 14:02:00,2011-06-07 14:02:00,294.24
17125,230.5,281,1,2011-10-20 14:41:00,2011-10-20 14:41:00,230.5
17126,989.45,780,5,2010-12-12 11:26:00,2011-07-10 13:52:00,197.89000000000001
17128,157.09,76,1,2011-01-09 12:02:00,2011-01-09 12:02:00,157.09
17131,2463.17,983,5,2011-09-25 12:42:00,2011-12-04 12:52:00,492.634
17133,4892.240000000001,2730,7,2011-03-18 13:47:00,2011-11-24 12:27:00,698.8914285714287
17134,413.2,98,2,2011-03-20 11:56:00,2011-08-25 09:53:00,206.6
17135,1139.73,1224,7,2010-12-03 09:31:00,2011-11-23 16:48:00,162.81857142857143
17138,380.5,126,1,2011-03-09 11:54:00,2011-03-09 11:54:00,380.5
17139,10650.77,5176,12,2011-02-24 09:32:00,2011-11-24 10:12:00,887.5641666666667
17140,454.12,296,1,2011-04-06 13:33:00,2011-04-06 13:33:00,454.12
17142,579.0,81,1,2011-04-14 18:22:00,2011-04-14 18:22:00,579.0
17144,984.57,483,2,2011-09-16 12:50:00,2011-12-08 17:57:00,492.285
17146,749.78,212,3,2010-12-16 12:20:00,2011-08-26 12:44:00,249.92666666666665
17147,1714.59,882,4,2011-02-01 09:36:00,2011-11-17 12:32:00,428.6475
17148,124.88,82,1,2011-10-19 09:59:00,2011-10-19 09:59:00,124.88
17152,1689.5,517,3,2011-03-21 16:20:00,2011-05-29 12:19:00,563.1666666666666
17153,213.78,104,1,2011-11-15 13:42:00,2011-11-15 13:42:00,213.78
17154,329.34,490,1,2011-09-25 13:42:00,2011-09-25 13:42:00,329.34
17155,251.7,242,2,2011-06-15 10:22:00,2011-11-22 12:38:00,125.85
17157,319.0,172,2,2011-06-16 15:08:00,2011-12-02 09:10:00,159.5
17158,1266.97,778,3,2010-12-14 13:03:00,2011-11-07 15:15:00,422.3233333333333
17159,1538.88,1111,3,2011-06-21 09:49:00,2011-11-18 10:52:00,512.96
17160,3518.03,2856,6,2011-04-12 12:00:00,2011-11-08 14:05:00,586.3383333333334
17162,1715.46,1001,10,2011-02-07 12:27:00,2011-11-11 11:34:00,171.546
17163,293.1,66,2,2011-09-22 15:54:00,2011-11-18 08:57:00,146.55
17164,2467.35,1501,7,2011-03-11 14:26:00,2011-11-07 09:14:00,352.4785714285714
17165,158.68,100,1,2011-02-28 16:39:00,2011-02-28 16:39:00,158.68
17166,206.34,78,2,2011-05-20 08:18:00,2011-11-01 09:46:00,103.17
17169,835.78,526,2,2011-06-09 13:16:00,2011-10-13 10:25:00,417.89
17171,224.91,185,1,2011-02-23 16:37:00,2011-02-23 16:37:00,224.91
17172,317.76,480,1,2011-09-22 09:36:00,2011-09-22 09:36:00,317.76
17173,3766.6,1122,8,2011-07-31 15:26:00,2011-12-04 14:40:00,470.825
17174,59.9,41,1,2011-05-06 11:47:00,2011-05-06 11:47:00,59.9
17175,1443.69,866,4,2011-02-16 14:56:00,2011-10-26 15:31:00,360.9225
17176,306.13,170,1,2011-05-22 12:41:00,2011-05-22 12:41:00,306.13
17179,711.79,290,3,2010-12-13 14:24:00,2011-06-14 16:48:00,237.26333333333332
17180,783.97,670,4,2011-01-27 18:05:00,2011-10-14 15:46:00,195.9925
17181,239.92000000000002,241,2,2010-12-01 12:38:00,2011-10-13 14:48:00,119.96000000000001
17183,3347.31,1296,6,2011-08-26 15:25:00,2011-12-02 10:07:00,557.885
17186,144.0,200,2,2011-10-10 12:52:00,2011-10-24 10:20:00,72.0
17187,203.95,144,1,2011-04-27 12:39:00,2011-04-27 12:39:00,203.95
17188,2474.23,1328,7,2010-12-12 12:56:00,2011-11-28 13:53:00,353.4614285714286
17189,383.75,226,2,2010-12-15 17:28:00,2011-08-25 19:39:00,191.875
17190,444.74,161,2,2011-05-16 15:29:00,2011-10-12 11:33:00,222.37
17191,2093.68,1166,7,2010-12-06 14:36:00,2011-11-11 16:58:00,299.09714285714284
17193,1699.3,1254,7,2011-06-16 10:04:00,2011-11-04 12:47:00,242.75714285714284
17194,262.62,119,2,2010-12-14 12:06:00,2011-03-11 12:05:00,131.31
17197,1013.01,191,1,2011-11-10 10:32:00,2011-11-10 10:32:00,1013.01
17198,692.22,357,3,2010-12-03 14:54:00,2011-11-16 10:39:00,230.74
17201,289.78000000000003,231,1,2011-10-17 11:55:00,2011-10-17 11:55:00,289.78000000000003
17203,3560.08,2846,6,2011-10-10 14:37:00,2011-11-04 12:27:00,593.3466666666667
17204,1564.56,646,4,2011-03-21 12:42:00,2011-06-17 14:46:00,391.14
17205,384.08,884,1,2011-10-17 12:46:00,2011-10-17 12:46:00,384.08
17206,204.24,76,1,2011-10-17 13:25:00,2011-10-17 13:25:00,204.24
17211,2317.2200000000003,1323,8,2010-12-05 12:44:00,2011-11-13 12:03:00,289.65250000000003
17212,226.85,147,1,2011-03-31 19:42:00,2011-03-31 19:42:00,226.85
17213,2781.23,1176,7,2010-12-08 13:03:00,2011-10-30 14:53:00,397.31857142857143
17214,1059.1200000000001,272,6,2010-12-15 15:14:00,2011-10-10 13:17:00,176.52
17217,113.5,24,1,2011-04-19 17:19:00,2011-04-19 17:19:00,113.5
17218,1951.97,955,10,2010-12-06 15:25:00,2011-12-05 13:52:00,195.197
17219,114.23,89,1,2011-11-08 11:25:00,2011-11-08 11:25:00,114.23
17220,3187.55,1897,14,2010-12-10 14:54:00,2011-11-15 13:47:00,227.68214285714288
17221,334.48,287,2,2011-11-03 17:39:00,2011-12-02 13:35:00,167.24
17222,328.65,122,1,2011-10-05 13:58:00,2011-10-05 13:58:00,328.65
17223,416.89,110,2,2010-12-06 14:08:00,2011-02-02 15:57:00,208.445
17226,393.49,406,1,2011-02-04 11:52:00,2011-02-04 11:52:00,393.49
17227,939.32,741,6,2010-12-06 11:16:00,2011-11-21 10:51:00,156.55333333333334
17228,1906.09,1532,8,2010-12-02 16:00:00,2011-11-24 10:24:00,238.26125
17229,318.76,185,2,2011-07-20 12:38:00,2011-09-04 13:56:00,159.38
17230,3638.41,1651,8,2010-12-15 11:22:00,2011-03-20 16:12:00,454.80125
17231,3124.72,1724,10,2010-12-13 14:16:00,2011-11-27 15:18:00,312.472
17232,417.77,202,2,2011-11-25 12:24:00,2011-12-07 12:21:00,208.885
17233,190.88,131,1,2011-11-04 14:06:00,2011-11-04 14:06:00,190.88
17234,149.89,55,1,2011-06-10 11:20:00,2011-06-10 11:20:00,149.89
17235,550.0600000000001,224,2,2010-12-02 13:38:00,2011-11-14 15:51:00,275.03000000000003
17236,916.13,474,6,2010-12-12 11:49:00,2011-11-27 12:00:00,152.68833333333333
17237,314.69,105,2,2011-11-17 12:55:00,2011-11-28 15:02:00,157.345
17238,3719.1,1807,17,2010-12-03 15:05:00,2011-12-07 11:35:00,218.7705882352941
17239,382.5,150,1,2011-01-31 09:41:00,2011-01-31 09:41:00,382.5
17242,1135.04,611,2,2011-06-12 13:04:00,2011-08-23 14:55:00,567.52
17243,8540.05,3320,26,2010-12-05 10:03:00,2011-12-08 13:26:00,328.4634615384615
17244,954.9,616,1,2011-10-17 15:19:00,2011-10-17 15:19:00,954.9
17245,171.45000000000002,75,1,2011-05-19 10:43:00,2011-05-19 10:43:00,171.45000000000002
17247,280.09000000000003,105,1,2011-11-24 15:21:00,2011-11-24 15:21:00,280.09000000000003
17248,318.65,213,1,2011-08-11 13:34:00,2011-08-11 13:34:00,318.65
17250,381.97,167,2,2011-03-23 16:45:00,2011-12-06 12:15:00,190.985
17251,269.83,108,1,2010-12-12 11:06:00,2010-12-12 11:06:00,269.83
17252,348.90999999999997,192,2,2011-06-06 16:41:00,2011-08-15 09:45:00,174.45499999999998
17253,178.26,43,1,2011-11-21 12:59:00,2011-11-21 12:59:00,178.26
17254,271.19,251,2,2011-11-24 14:09:00,2011-12-05 12:46:00,135.595
17255,291.48,227,2,2011-02-13 15:18:00,2011-10-30 12:18:00,145.74
17256,240.0,141,2,2011-01-31 14:53:00,2011-08-24 13:30:00,120.0
17259,581.23,388,2,2010-12-06 12:55:00,2011-07-14 15:01:00,290.615
17262,1253.3600000000001,367,5,2010-12-08 13:30:00,2011-10-18 12:56:00,250.67200000000003
17263,63.440000000000005,36,1,2011-05-15 14:32:00,2011-05-15 14:32:00,63.440000000000005
17265,550.01,389,2,2011-06-12 12:00:00,2011-07-24 10:49:00,275.005
17266,296.58,153,3,2011-07-15 11:57:00,2011-12-07 14:12:00,98.86
17267,317.2,158,2,2011-08-04 17:19:00,2011-08-04 17:22:00,158.6
17268,763.64,844,4,2011-04-08 13:20:00,2011-08-24 10:06:00,190.91
17272,2148.63,1778,4,2011-03-22 12:05:00,2011-10-28 16:37:00,537.1575
17274,107.82,77,1,2011-11-04 13:16:00,2011-11-04 13:16:00,107.82
17277,1065.3500000000001,430,2,2011-01-21 12:37:00,2011-04-26 12:47:00,532.6750000000001
17278,246.04000000000002,179,1,2011-04-12 13:10:00,2011-04-12 13:10:00,246.04000000000002
17279,187.82999999999998,48,1,2011-10-13 11:58:00,2011-10-13 11:58:00,187.82999999999998
17282,1685.46,1866,3,2011-02-13 11:36:00,2011-08-01 14:29:00,561.82
17284,1647.48,1362,6,2011-01-07 14:31:00,2011-10-10 14:38:00,274.58
17286,151.37,117,1,2011-11-18 12:47:00,2011-11-18 12:47:00,151.37
17287,1049.06,556,7,2010-12-02 12:22:00,2011-11-13 13:27:00,149.8657142857143
17288,1417.6299999999999,1201,7,2010-12-16 13:33:00,2011-11-30 16:09:00,202.51857142857142
17289,931.02,513,3,2011-06-12 13:51:00,2011-11-08 12:01:00,310.34
17290,513.01,397,2,2011-11-23 15:53:00,2011-12-06 12:38:00,256.505
17291,550.8000000000001,72,1,2011-02-04 13:04:00,2011-02-04 13:04:00,550.8000000000001
17293,1854.06,1135,9,2010-12-13 14:55:00,2011-12-01 14:37:00,206.00666666666666
17295,547.0,293,3,2011-10-06 12:22:00,2011-11-11 10:49:00,182.33333333333334
17297,128.18,65,1,2011-11-22 14:43:00,2011-11-22 14:43:00,128.18
17298,498.42,387,2,2011-08-07 12:21:00,2011-08-30 16:43:00,249.21
17299,656.61,668,4,2011-06-19 16:04:00,2011-11-28 12:01:00,164.1525
17301,163.24,137,1,2011-11-18 13:43:00,2011-11-18 13:43:00,163.24
17302,1135.63,575,5,2011-02-07 10:14:00,2011-11-25 09:36:00,227.12600000000003
17303,250.04,144,1,2010-12-13 13:32:00,2010-12-13 13:32:00,250.04
17306,8631.31,11491,19,2010-12-21 13:34:00,2011-11-29 12:14:00,454.2794736842105
17309,82.75,41,1,2011-09-05 15:20:00,2011-09-05 15:20:00,82.75
17311,1384.85,1005,2,2011-01-27 10:56:00,2011-09-22 14:11:00,692.425
17312,644.3,372,3,2011-07-03 13:12:00,2011-07-24 11:52:00,214.76666666666665
17313,2328.84,1402,1,2011-11-08 15:45:00,2011-11-08 15:45:00,2328.84
17314,2527.92,1896,8,2011-01-31 11:25:00,2011-11-15 09:41:00,315.99
17315,6281.2300000000005,3863,38,2010-12-17 12:24:00,2011-12-08 12:15:00,165.2955263157895
17317,2600.34,1146,3,2011-09-11 12:45:00,2011-10-24 17:19:00,866.7800000000001
17320,1200.6200000000001,634,3,2010-12-06 15:38:00,2011-08-31 13:31:00,400.2066666666667
17321,657.16,364,2,2011-10-03 11:34:00,2011-12-01 13:41:00,328.58
17323,906.52,760,7,2011-02-20 14:38:00,2011-11-24 17:29:00,129.50285714285715
17324,986.48,843,4,2010-12-08 12:45:00,2011-11-22 10:34:00,246.62
17325,96.8,60,1,2011-03-04 13:09:00,2011-03-04 13:09:00,96.8
17329,523.11,142,2,2011-01-28 15:29:00,2011-11-25 14:24:00,261.555
17330,363.9,120,2,2011-10-03 11:26:00,2011-11-17 08:56:00,181.95
17331,175.2,16,1,2011-08-08 11:55:00,2011-08-08 11:55:00,175.2
17333,494.25,375,1,2011-09-15 10:11:00,2011-09-15 10:11:00,494.25
17334,307.02000000000004,315,2,2011-02-04 09:03:00,2011-02-10 14:59:00,153.51000000000002
17337,1981.06,1247,4,2011-02-02 17:06:00,2011-07-11 14:55:00,495.265
17338,6493.54,3059,8,2010-12-13 12:57:00,2011-11-22 14:23:00,811.6925
17339,243.36,152,2,2010-12-09 14:44:00,2011-09-06 13:29:00,121.68
17340,12353.29,5967,11,2010-12-08 15:56:00,2011-11-10 10:45:00,1123.0263636363636
17341,682.29,443,3,2010-12-08 12:46:00,2011-07-06 12:33:00,227.42999999999998
17343,193.64,56,1,2010-12-19 15:07:00,2010-12-19 15:07:00,193.64
17344,157.62,65,1,2011-10-24 12:56:00,2011-10-24 12:56:00,157.62
17345,519.6899999999999,341,4,2011-05-27 12:26:00,2011-11-24 15:03:00,129.92249999999999
17346,2622.88,1617,15,2010-12-01 14:34:00,2011-12-06 12:18:00,174.85866666666666
17347,228.96,216,1,2011-09-14 13:12:00,2011-09-14 13:12:00,228.96
17348,1156.6,1398,5,2011-02-15 10:49:00,2011-11-25 11:25:00,231.32
17349,98.25,102,1,2011-06-13 14:29:00,2011-06-13 14:29:00,98.25
17350,1281.32,770,4,2011-10-19 16:05:00,2011-12-01 15:47:00,320.33
17351,587.15,113,3,2011-03-11 16:05:00,2011-11-03 18:45:00,195.71666666666667
17353,1740.0,1200,2,2011-07-08 16:17:00,2011-08-02 17:19:00,870.0
17354,1393.06,1006,1,2011-10-20 10:34:00,2011-10-20 10:34:00,1393.06
17356,178.22,166,1,2011-02-01 11:07:00,2011-02-01 11:07:00,178.22
17357,384.39,152,2,2011-11-15 16:29:00,2011-11-15 16:30:00,192.195
17358,360.81,190,2,2010-12-19 14:16:00,2011-02-09 16:57:00,180.405
17359,127.86,161,1,2011-11-28 14:37:00,2011-11-28 14:37:00,127.86
17360,568.24,328,3,2011-06-08 17:09:00,2011-11-22 13:11:00,189.41333333333333
17361,488.2,157,3,2011-02-21 09:55:00,2011-10-21 15:43:00,162.73333333333332
17362,312.23,191,2,2011-02-03 10:26:00,2011-04-14 14:43:00,156.115
17364,4462.68,2692,11,2011-01-12 16:57:00,2011-12-09 09:00:00,405.69818181818187
17365,4767.36,4749,8,2011-01-11 12:11:00,2011-11-27 12:13:00,595.92
17367,167.55,149,1,2011-04-15 14:21:00,2011-04-15 14:21:00,167.55
17368,1878.87,1377,8,2011-01-06 11:57:00,2011-11-16 15:26:00,234.85875
17370,446.18,540,4,2011-06-23 11:50:00,2011-09-28 10:14:00,111.545
17371,418.4,151,3,2010-12-13 15:20:00,2011-11-22 13:30:00,139.46666666666667
17372,1337.18,747,8,2010-12-12 12:00:00,2011-10-30 11:37:00,167.1475
17373,646.92,408,4,2011-01-31 11:46:00,2011-10-30 15:28:00,161.73
17374,495.77,85,2,2011-03-03 12:53:00,2011-05-05 09:05:00,247.885
17375,400.1,367,3,2010-12-13 15:16:00,2011-05-24 15:45:00,133.36666666666667
17376,203.2,86,2,2011-02-01 14:12:00,2011-09-30 12:36:00,101.6
17377,4058.32,2038,20,2010-12-01 12:35:00,2011-11-16 11:17:00,202.916
17379,389.71999999999997,623,1,2011-11-28 13:56:00,2011-11-28 13:56:00,389.71999999999997
17381,20275.61,25649,29,2010-12-02 12:58:00,2011-12-01 11:59:00,699.1589655172414
17382,65.4,25,1,2011-10-05 13:05:00,2011-10-05 13:05:00,65.4
17383,193.39000000000001,148,1,2011-12-05 17:36:00,2011-12-05 17:36:00,193.39000000000001
17384,336.4,88,2,2011-05-04 16:07:00,2011-11-20 15:48:00,168.2
17385,256.11,197,1,2011-11-25 11:02:00,2011-11-25 11:02:00,256.11
17386,2686.42,1902,6,2011-06-27 12:11:00,2011-12-02 11:28:00,447.7366666666667
17387,746.81,522,2,2011-11-06 11:25:00,2011-11-20 11:00:00,373.405
17388,1259.56,1068,4,2011-02-25 12:28:00,2011-09-23 10:31:00,314.89
17389,31833.68,7612,34,2011-01-12 15:48:00,2011-12-09 09:38:00,936.2847058823529
17391,508.8,480,2,2011-06-28 12:21:00,2011-06-29 09:58:00,254.4
17392,417.27,277,2,2010-12-16 19:04:00,2011-02-06 12:48:00,208.635
17394,203.86999999999998,241,1,2011-05-04 13:22:00,2011-05-04 13:22:00,203.86999999999998
17396,7330.8,2005,8,2010-12-03 09:45:00,2011-10-31 14:12:00,916.35
17397,681.41,250,2,2011-11-17 13:58:00,2011-11-17 14:08:00,340.705
17398,653.38,310,3,2011-03-29 13:04:00,2011-08-17 09:48:00,217.79333333333332
17400,2097.84,1088,5,2010-12-21 17:16:00,2011-08-05 15:38:00,419.56800000000004
17402,2633.85,701,13,2010-12-05 13:53:00,2011-12-05 10:15:00,202.60384615384615
17403,263.92,111,1,2011-11-03 15:18:00,2011-11-03 15:18:00,263.92
17404,31906.82,32748,15,2010-12-14 13:28:00,2011-12-05 16:26:00,2127.1213333333335
17405,1031.41,726,3,2011-07-12 14:17:00,2011-12-08 17:12:00,343.80333333333334
17406,2184.42,780,3,2010-12-08 10:35:00,2011-01-10 15:07:00,728.14
17408,32.65,3,1,2011-06-29 12:53:00,2011-06-29 12:53:00,32.65
17409,771.85,105,2,2011-04-05 16:42:00,2011-06-08 10:36:00,385.925
17410,1214.72,616,5,2011-05-08 15:21:00,2011-11-23 15:46:00,242.94400000000002
17411,778.94,306,3,2011-03-23 13:44:00,2011-11-27 14:25:00,259.6466666666667
17412,1258.06,738,7,2010-12-02 16:29:00,2011-12-07 11:36:00,179.72285714285712
17414,778.0,2100,2,2011-06-08 11:43:00,2011-10-27 12:13:00,389.0
17415,507.84,114,1,2011-09-21 12:50:00,2011-09-21 12:50:00,507.84
17416,6893.42,4302,7,2011-03-03 13:45:00,2011-11-10 12:47:00,984.7742857142857
17418,463.46000000000004,289,2,2011-01-20 11:39:00,2011-10-28 13:00:00,231.73000000000002
17419,4226.57,1876,12,2010-12-07 15:03:00,2011-11-28 13:47:00,352.21416666666664
17420,598.83,265,3,2010-12-01 09:56:00,2011-10-20 14:52:00,199.61
17422,1979.37,2253,6,2011-02-16 14:44:00,2011-11-23 13:27:00,329.895
17423,698.41,459,2,2011-05-06 09:14:00,2011-10-24 13:36:00,349.205
17425,759.1700000000001,407,2,2011-10-10 11:37:00,2011-11-20 15:30:00,379.58500000000004
17426,5037.26,3094,6,2011-03-02 16:34:00,2011-12-01 18:07:00,839.5433333333334
17427,100.8,34,1,2011-09-29 11:29:00,2011-09-29 11:29:00,100.8
17428,17256.85,9474,28,2010-12-06 09:37:00,2011-12-09 09:45:00,616.3160714285714
17429,524.9200000000001,624,3,2011-05-05 09:53:00,2011-08-03 13:22:00,174.97333333333336
17430,265.76,190,2,2010-12-09 13:05:00,2011-11-07 09:24:00,132.88
17431,403.3,292,1,2011-01-30 14:36:00,2011-01-30 14:36:00,403.3
17432,365.76,207,2,2011-11-02 17:30:00,2011-11-21 17:33:00,182.88
17433,303.16,185,1,2011-09-12 14:24:00,2011-09-12 14:24:00,303.16
17434,2373.82,1693,7,2011-09-15 13:54:00,2011-12-07 13:16:00,339.1171428571429
17436,216.3,90,2,2011-04-27 11:33:00,2011-12-08 12:30:00,108.15
17438,388.45000000000005,103,1,2011-03-31 10:26:00,2011-03-31 10:26:00,388.45000000000005
17440,186.42000000000002,246,3,2011-04-06 12:05:00,2011-07-06 11:54:00,62.14000000000001
17442,2248.56,1496,6,2011-02-22 13:02:00,2011-11-03 09:17:00,374.76
17443,534.24,504,1,2011-05-04 10:47:00,2011-05-04 10:47:00,534.24
17444,2940.04,2119,3,2011-06-20 09:04:00,2011-07-15 12:05:00,980.0133333333333
17446,120.89999999999999,198,2,2011-02-02 14:40:00,2011-06-16 10:42:00,60.449999999999996
17447,541.53,443,2,2011-09-29 10:10:00,2011-10-30 14:18:00,270.765
17449,2519.21,1121,7,2010-12-15 10:57:00,2011-12-07 16:56:00,359.88714285714286
17450,194390.79,69973,46,2010-12-07 09:23:00,2011-12-01 13:29:00,4225.886739130435
17451,1721.4,1203,7,2011-08-26 11:54:00,2011-12-08 15:02:00,245.91428571428574
17453,486.72,219,2,2011-10-06 17:02:00,2011-11-22 09:42:00,243.36
17454,517.53,243,4,2010-12-15 10:54:00,2011-05-31 13:58:00,129.3825
17455,131.7,66,1,2011-05-20 12:31:00,2011-05-20 12:31:00,131.7
17456,249.86,222,1,2010-12-09 15:23:00,2010-12-09 15:23:00,249.86
17457,1737.7,826,5,2011-01-04 14:33:00,2011-08-05 12:48:00,347.54
17458,316.5,170,1,2011-11-24 13:01:00,2011-11-24 13:01:00,316.5
17459,657.3,537,2,2011-10-10 17:00:00,2011-10-27 13:25:00,328.65
17460,622.4300000000001,236,6,2010-12-01 16:24:00,2011-09-06 15:04:00,103.73833333333334
17461,735.82,770,3,2011-11-10 12:01:00,2011-11-17 10:21:00,245.27333333333334
17462,675.69,227,2,2011-02-28 17:01:00,2011-10-10 13:56:00,337.845
17463,1875.8600000000001,1086,5,2011-01-30 15:48:00,2011-11-23 13:40:00,375.172
17464,289.96000000000004,220,1,2011-07-04 13:19:00,2011-07-04 13:19:00,289.96000000000004
17466,763.28,306,2,2011-09-22 09:16:00,2011-11-29 13:15:00,381.64
17468,137.0,116,2,2011-11-25 12:52:00,2011-11-29 15:33:00,68.5
17469,1870.97,787,5,2011-05-19 08:55:00,2011-11-23 13:15:00,374.194
17470,1125.07,1675,5,2010-12-07 09:57:00,2011-10-26 12:42:00,225.01399999999998
17472,697.54,455,3,2011-02-13 14:40:00,2011-06-01 14:57:00,232.51333333333332
17475,194.37,178,1,2011-09-21 14:55:00,2011-09-21 14:55:00,194.37
17480,511.82,338,1,2011-09-23 11:39:00,2011-09-23 11:39:00,511.82
17481,1255.59,1061,4,2011-09-07 09:57:00,2011-12-06 12:28:00,313.8975
17483,414.04,191,3,2011-06-09 19:40:00,2011-10-05 13:10:00,138.01333333333335
17486,396.87,191,1,2011-03-23 14:00:00,2011-03-23 14:00:00,396.87
17489,376.64,428,2,2011-05-11 11:34:00,2011-10-12 08:56:00,188.32
17490,2092.32,1134,7,2011-06-16 09:15:00,2011-12-09 09:08:00,298.90285714285716
17491,3558.87,2013,10,2010-12-07 12:18:00,2011-12-08 16:18:00,355.887
17492,374.57,155,1,2011-04-05 15:21:00,2011-04-05 15:21:00,374.57
17495,497.56,229,2,2011-11-01 12:06:00,2011-12-02 12:08:00,248.78
17496,271.05,79,1,2010-12-16 08:39:00,2010-12-16 08:39:00,271.05
17498,272.21999999999997,394,1,2011-09-25 12:25:00,2011-09-25 12:25:00,272.21999999999997
17499,622.88,711,1,2011-02-23 09:14:00,2011-02-23 09:14:00,622.88
17500,1138.0,17,3,2011-11-10 09:08:00,2011-11-22 14:25:00,379.3333333333333
17501,288.6,160,2,2011-05-03 09:46:00,2011-05-03 09:47:00,144.3
17502,689.1,376,4,2011-11-10 16:39:00,2011-11-30 13:13:00,172.275
17503,558.96,486,2,2011-11-01 11:12:00,2011-12-07 09:18:00,279.48
17504,2997.03,1664,9,2011-01-21 11:09:00,2011-05-17 12:59:00,333.00333333333333
17505,1145.8400000000001,556,2,2011-05-18 09:01:00,2011-07-01 12:50:00,572.9200000000001
17506,302.2,139,1,2011-09-25 11:39:00,2011-09-25 11:39:00,302.2
17507,605.58,359,2,2011-02-03 18:08:00,2011-03-23 11:48:00,302.79
17508,387.31,289,1,2011-03-04 08:10:00,2011-03-04 08:10:00,387.31
17509,6083.64,3512,8,2011-10-07 13:14:00,2011-10-13 10:26:00,760.455
17510,308.48,214,1,2011-11-15 10:00:00,2011-11-15 10:00:00,308.48
17511,91062.38,64549,31,2010-12-01 10:19:00,2011-12-07 10:12:00,2937.496129032258
17512,2924.9900000000002,2753,10,2011-02-11 12:22:00,2011-11-11 12:11:00,292.499
17513,513.2,254,1,2011-09-28 16:42:00,2011-09-28 16:42:00,513.2
17514,208.65,135,1,2011-08-03 15:45:00,2011-08-03 15:45:00,208.65
17515,639.02,243,4,2011-01-25 14:33:00,2011-11-08 14:04:00,159.755
17516,764.88,414,5,2011-02-27 12:41:00,2011-11-24 16:51:00,152.976
17517,153.94,102,1,2011-02-04 11:48:00,2011-02-04 11:48:00,153.94
