ProductA,ProductB,PairCount,ProductACount,ProductBCount,PairSupport,Confidence_A_to_B,Confidence_B_to_A,Lift
CLOTHES PEGS RETROSPOT PACK 24 ,JUMBO BAG VINTAGE DOILY ,88,748,1211,0.006810091317133571,0.11764705882352941,0.0726672171758877,1.2553553213192792
LUNCH BOX I LOVE LONDON,PINK REGENCY TEACUP AND SAUCER,88,668,755,0.006810091317133571,0.1317365269461078,0.11655629139072848,2.2547011936392116
PAPER BUNTING RETROSPOT,SET OF 3 REGENCY CAKE TINS,88,747,826,0.006810091317133571,0.11780455153949129,0.10653753026634383,1.842942391033059
JUMBO STORAGE BAG SKULLS,RETROSPOT TEA SET CERAMIC 11 PC ,88,698,911,0.006810091317133571,0.12607449856733524,0.09659714599341383,1.788292722817899
HOT WATER BOTTLE KEEP CALM,LUNCH BAG SUKI DESIGN ,88,739,1279,0.006810091317133571,0.11907983761840325,0.0688037529319781,1.2030880857740476
JUMBO BAG APPLES,WOODEN FRAME ANTIQUE WHITE ,88,969,943,0.006810091317133571,0.09081527347781218,0.09331919406150584,1.2444485300957464
GARDENERS KNEELING PAD KEEP CALM ,JUMBO BAG SPACEBOY DESIGN,88,905,684,0.006810091317133571,0.09723756906077348,0.1286549707602339,1.836993958191981
JUMBO SHOPPER VINTAGE RED PAISLEY,PACK OF 20 NAPKINS PANTRY DESIGN,88,1168,660,0.006810091317133571,0.07534246575342465,0.13333333333333333,1.4751141552511415
GUMBALL COAT RACK,RED RETROSPOT CHARLOTTE BAG,88,645,1028,0.006810091317133571,0.13643410852713178,0.08560311284046693,1.7149820529062227
JUMBO BAG PINK VINTAGE PAISLEY,SET OF 6 SPICE TINS PANTRY DESIGN,88,864,804,0.006810091317133571,0.10185185185185185,0.10945273631840796,1.6369771512806341
SET OF 3 HEART COOKIE CUTTERS,WOODEN FRAME ANTIQUE WHITE ,88,673,943,0.006810091317133571,0.13075780089153047,0.09331919406150584,1.791783990583623
IVORY KITCHEN SCALES,SET OF 6 SPICE TINS PANTRY DESIGN,88,659,804,0.006810091317133571,0.13353566009104703,0.10945273631840796,2.146203730965808
JUMBO STORAGE BAG SUKI,PAPER CHAIN KIT VINTAGE CHRISTMAS,88,1180,799,0.006810091317133571,0.07457627118644068,0.11013767209011265,1.2061008463969793
JUMBO  BAG BAROQUE BLACK WHITE,SET OF 3 HEART COOKIE CUTTERS,88,923,673,0.006810091317133571,0.09534127843986999,0.13075780089153047,1.8306092124814266
ANTIQUE SILVER T-LIGHT GLASS,PACK OF 20 NAPKINS PANTRY DESIGN,88,824,660,0.006810091317133571,0.10679611650485436,0.13333333333333333,2.090938511326861
DOORMAT KEEP CALM AND COME IN,PINK REGENCY TEACUP AND SAUCER,88,654,755,0.006810091317133571,0.1345565749235474,0.11655629139072848,2.3029669684265954
DOORMAT KEEP CALM AND COME IN,LUNCH BAG RED RETROSPOT,88,654,1555,0.006810091317133571,0.1345565749235474,0.05659163987138264,1.1181608110367072
JUMBO STORAGE BAG SUKI,RED HANGING HEART T-LIGHT HOLDER,88,1180,724,0.006810091317133571,0.07457627118644068,0.12154696132596685,1.3310422324187658
60 TEATIME FAIRY CAKE CASES,JUMBO BAG ALPHABET,88,821,899,0.006810091317133571,0.1071863580998782,0.09788654060066741,1.5406697657025876
HOT WATER BOTTLE KEEP CALM,LUNCH BAG  BLACK SKULL.,88,739,1259,0.006810091317133571,0.11907983761840325,0.0698967434471803,1.2221998901548903
JUMBO BAG STRAWBERRY,PACK OF 20 NAPKINS PANTRY DESIGN,87,818,660,0.006732703915802507,0.10635696821515893,0.1318181818181818,2.082340520115581
LUNCH BAG PINK POLKADOT,SET OF 3 HEART COOKIE CUTTERS,87,1085,673,0.006732703915802507,0.08018433179723503,0.12927191679049035,1.5395868283564205
ASSORTED COLOUR BIRD ORNAMENT,JUMBO STORAGE BAG SUKI,87,1358,1180,0.006732703915802507,0.06406480117820323,0.07372881355932204,0.7015638651057139
ANTIQUE SILVER T-LIGHT GLASS,LUNCH BAG CARS BLUE,87,824,1145,0.006732703915802507,0.10558252427184465,0.07598253275109171,1.191561029380591
LUNCH BAG ALPHABET DESIGN,SET OF 3 REGENCY CAKE TINS,87,733,826,0.006732703915802507,0.11869031377899045,0.1053268765133172,1.8567993155594607
CHOCOLATE HOT WATER BOTTLE,ROSES REGENCY TEACUP AND SAUCER ,87,817,1049,0.006732703915802507,0.10648714810281518,0.08293612964728313,1.3117511227689016
JUMBO BAG WOODLAND ANIMALS,SET/5 RED RETROSPOT LID GLASS BOWLS,87,858,847,0.006732703915802507,0.10139860139860139,0.10271546635182999,1.5469571750563484
HANGING HEART JAR T-LIGHT HOLDER,LUNCH BAG SPACEBOY DESIGN ,87,691,1149,0.006732703915802507,0.12590448625180897,0.07571801566579635,1.4159597661844
ANTIQUE SILVER T-LIGHT GLASS,JUMBO BAG VINTAGE LEAF,87,824,873,0.006732703915802507,0.10558252427184465,0.09965635738831616,1.5628148667133752
COOK WITH WINE METAL SIGN ,JUMBO SHOPPER VINTAGE RED PAISLEY,87,693,1168,0.006732703915802507,0.12554112554112554,0.07448630136986302,1.388906185139062
BAKING SET 9 PIECE RETROSPOT ,SET OF 6 SPICE TINS PANTRY DESIGN,87,888,804,0.006732703915802507,0.09797297297297297,0.10820895522388059,1.5746352695979562
POPCORN HOLDER,REX CASH+CARRY JUMBO SHOPPER,87,1324,795,0.006732703915802507,0.06570996978851963,0.10943396226415095,1.0680556347261014
LUNCH BAG ALPHABET DESIGN,PAPER CHAIN KIT 50'S CHRISTMAS ,87,733,1090,0.006732703915802507,0.11869031377899045,0.0798165137614679,1.4070791143597383
DOLLY GIRL LUNCH BOX,JUMBO BAG VINTAGE LEAF,87,848,873,0.006732703915802507,0.10259433962264151,0.09965635738831616,1.518584257278091
JUMBO BAG STRAWBERRY,LUNCH BAG ALPHABET DESIGN,87,818,733,0.006732703915802507,0.10635696821515893,0.11869031377899045,1.8749587220685997
PACK OF 20 NAPKINS PANTRY DESIGN,RED TOADSTOOL LED NIGHT LIGHT,87,660,814,0.006732703915802507,0.1318181818181818,0.10687960687960688,2.092573151664061
RABBIT NIGHT LIGHT,SET OF 3 BUTTERFLY COOKIE CUTTERS,87,876,678,0.006732703915802507,0.09931506849315068,0.12831858407079647,1.892845597446155
60 TEATIME FAIRY CAKE CASES,RABBIT NIGHT LIGHT,87,821,876,0.006732703915802507,0.10596833130328867,0.09931506849315068,1.5631538551382376
JUMBO BAG VINTAGE LEAF,PAPER CHAIN KIT VINTAGE CHRISTMAS,87,873,799,0.006732703915802507,0.09965635738831616,0.10888610763454318,1.611713955158725
JUMBO BAG VINTAGE DOILY ,SET OF 6 SPICE TINS PANTRY DESIGN,87,1211,804,0.006732703915802507,0.07184145334434351,0.10820895522388059,1.154645845914934
COOK WITH WINE METAL SIGN ,GARDENERS KNEELING PAD KEEP CALM ,87,693,905,0.006732703915802507,0.12554112554112554,0.09613259668508287,1.7925330654612421
60 TEATIME FAIRY CAKE CASES,HEART OF WICKER LARGE,87,821,899,0.006732703915802507,0.10596833130328867,0.0967741935483871,1.5231621547286944
ANTIQUE SILVER T-LIGHT GLASS,LUNCH BAG PINK POLKADOT,87,824,1085,0.006732703915802507,0.10558252427184465,0.08018433179723503,1.2574538051988726
DOORMAT KEEP CALM AND COME IN,JUMBO SHOPPER VINTAGE RED PAISLEY,87,654,1168,0.006732703915802507,0.13302752293577982,0.07448630136986302,1.4717308659042352
ASSORTED COLOUR BIRD ORNAMENT,RED RETROSPOT CHARLOTTE BAG,87,1358,1028,0.006732703915802507,0.06406480117820323,0.08463035019455253,0.805297043603835
CLOTHES PEGS RETROSPOT PACK 24 ,JUMBO BAG APPLES,87,748,969,0.006732703915802507,0.1163101604278075,0.08978328173374613,1.5510422012880583
SCOTTIE DOG HOT WATER BOTTLE,STRAWBERRY CHARLOTTE BAG,87,731,720,0.006732703915802507,0.11901504787961696,0.12083333333333333,2.135989512083903
GIN + TONIC DIET METAL SIGN,SET OF 3 HEART COOKIE CUTTERS,87,783,673,0.006732703915802507,0.1111111111111111,0.12927191679049035,2.133399372626713
CHOCOLATE HOT WATER BOTTLE,GREEN REGENCY TEACUP AND SAUCER,87,817,1007,0.006732703915802507,0.10648714810281518,0.08639523336643495,1.3664616959131857
CLOTHES PEGS RETROSPOT PACK 24 ,STRAWBERRY CHARLOTTE BAG,87,748,720,0.006732703915802507,0.1163101604278075,0.12083333333333333,2.0874442959001787
JUMBO BAG VINTAGE LEAF,SET/5 RED RETROSPOT LID GLASS BOWLS,87,873,847,0.006732703915802507,0.09965635738831616,0.10271546635182999,1.520377154866377
JUMBO BAG VINTAGE LEAF,PLASTERS IN TIN WOODLAND ANIMALS,87,873,687,0.006732703915802507,0.09965635738831616,0.12663755458515283,1.8744679041802348
SET OF 3 REGENCY CAKE TINS,STRAWBERRY CHARLOTTE BAG,87,826,720,0.006732703915802507,0.1053268765133172,0.12083333333333333,1.8903248587570622
LUNCH BOX I LOVE LONDON,VICTORIAN GLASS HANGING T-LIGHT,87,668,958,0.006732703915802507,0.13023952095808383,0.09081419624217119,1.7567380895828386
ANTIQUE SILVER T-LIGHT GLASS,LUNCH BAG SPACEBOY DESIGN ,87,824,1149,0.006732703915802507,0.10558252427184465,0.07571801566579635,1.187412862176481
HOT WATER BOTTLE KEEP CALM,LUNCH BAG VINTAGE DOILY ,87,739,1089,0.006732703915802507,0.11772665764546685,0.07988980716253444,1.3969365198298647
LUNCH BAG SPACEBOY DESIGN ,PACK OF 20 NAPKINS PANTRY DESIGN,87,1149,660,0.006732703915802507,0.07571801566579635,0.1318181818181818,1.482466967323364
6 RIBBONS RUSTIC CHARM,COOK WITH WINE METAL SIGN ,87,913,693,0.006732703915802507,0.09529025191675794,0.12554112554112554,1.7768263135185367
PAPER CHAIN KIT VINTAGE CHRISTMAS,SPOTTY BUNTING,87,799,1095,0.006732703915802507,0.10888610763454318,0.07945205479452055,1.2849555094553122
60 TEATIME FAIRY CAKE CASES,LUNCH BAG DOLLY GIRL DESIGN,87,821,678,0.006732703915802507,0.10596833130328867,0.12831858407079647,2.019650113718431
GIN + TONIC DIET METAL SIGN,RED TOADSTOOL LED NIGHT LIGHT,87,783,814,0.006732703915802507,0.1111111111111111,0.10687960687960688,1.763854763854764
JUMBO BAG SPACEBOY DESIGN,SET OF 3 REGENCY CAKE TINS,87,684,826,0.006732703915802507,0.12719298245614036,0.1053268765133172,1.9898156407969072
GUMBALL COAT RACK,LUNCH BAG WOODLAND,87,645,1011,0.006732703915802507,0.13488372093023257,0.08605341246290801,1.7240034044119337
HEART OF WICKER SMALL,HOT WATER BOTTLE KEEP CALM,87,1152,739,0.006732703915802507,0.07552083333333333,0.11772665764546685,1.320541553901669
HEART OF WICKER SMALL,LUNCH BAG DOLLY GIRL DESIGN,87,1152,678,0.006732703915802507,0.07552083333333333,0.12831858407079647,1.4393513397246804
WOODEN FRAME ANTIQUE WHITE ,WOODLAND CHARLOTTE BAG,87,943,827,0.006732703915802507,0.09225874867444327,0.10519951632406288,1.4415568928309017
LUNCH BAG WOODLAND,SET OF 6 SPICE TINS PANTRY DESIGN,87,1011,804,0.006732703915802507,0.08605341246290801,0.10820895522388059,1.3830624326439023
JUMBO BAG 50'S CHRISTMAS ,SPOTTY BUNTING,87,700,1095,0.006732703915802507,0.12428571428571429,0.07945205479452055,1.466684931506849
ALARM CLOCK BAKELIKE PINK,WOODEN FRAME ANTIQUE WHITE ,87,774,943,0.006732703915802507,0.1124031007751938,0.09225874867444327,1.5402681529343096
JUMBO BAG PINK VINTAGE PAISLEY,PACK OF 20 NAPKINS PANTRY DESIGN,86,864,660,0.006655316514471444,0.09953703703703703,0.1303030303030303,1.9488145342312009
ASSORTED COLOUR BIRD ORNAMENT,JUMBO BAG APPLES,86,1358,969,0.006655316514471444,0.06332842415316642,0.08875128998968008,0.8445096975306672
SET OF 3 HEART COOKIE CUTTERS,STRAWBERRY CHARLOTTE BAG,86,673,720,0.006655316514471444,0.1277860326894502,0.11944444444444445,2.2934043255737167
DOORMAT RED RETROSPOT,JUMBO STORAGE BAG SKULLS,86,653,698,0.006655316514471444,0.13169984686064318,0.12320916905444126,2.4381453024831394
PAPER CHAIN KIT VINTAGE CHRISTMAS,VICTORIAN GLASS HANGING T-LIGHT,86,799,958,0.006655316514471444,0.10763454317897372,0.08977035490605428,1.4518304456771383
GIN + TONIC DIET METAL SIGN,JUMBO BAG WOODLAND ANIMALS,86,783,858,0.006655316514471444,0.10983397190293742,0.10023310023310024,1.654166182901815
JAM MAKING SET PRINTED,SCOTTIE DOG HOT WATER BOTTLE,86,1121,731,0.006655316514471444,0.0767172167707404,0.11764705882352941,1.356142100015742
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,RABBIT NIGHT LIGHT,86,797,876,0.006655316514471444,0.10790464240903387,0.09817351598173515,1.591716654348785
HEART OF WICKER LARGE,PINK REGENCY TEACUP AND SAUCER,86,899,755,0.006655316514471444,0.09566184649610679,0.11390728476821192,1.6372746760565458
HOT WATER BOTTLE KEEP CALM,PLEASE ONE PERSON METAL SIGN,86,739,799,0.006655316514471444,0.11637347767253045,0.10763454317897372,1.8820751920956678
JUMBO BAG 50'S CHRISTMAS ,LUNCH BAG ALPHABET DESIGN,86,700,733,0.006655316514471444,0.12285714285714286,0.11732605729877217,2.1658390177353346
JUMBO BAG VINTAGE LEAF,SET/20 RED RETROSPOT PAPER NAPKINS ,86,873,938,0.006655316514471444,0.09851088201603665,0.09168443496801706,1.357097673146296
POPCORN HOLDER,WOOD BLACK BOARD ANT WHITE FINISH,86,1324,642,0.006655316514471444,0.0649546827794562,0.13395638629283488,1.3073900480936649
DOORMAT KEEP CALM AND COME IN,RABBIT NIGHT LIGHT,86,654,876,0.006655316514471444,0.13149847094801223,0.09817351598173515,1.9397525588929385
LUNCH BAG RED RETROSPOT,WOOD BLACK BOARD ANT WHITE FINISH,86,1555,642,0.006655316514471444,0.05530546623794212,0.13395638629283488,1.113173262814156
ANTIQUE SILVER T-LIGHT GLASS,RETROSPOT TEA SET CERAMIC 11 PC ,86,824,911,0.006655316514471444,0.10436893203883495,0.09440175631174534,1.480412008568414
PAPER BUNTING RETROSPOT,SET OF 3 HEART COOKIE CUTTERS,86,747,673,0.006655316514471444,0.11512717536813923,0.1277860326894502,2.210510193324064
JUMBO BAG VINTAGE DOILY ,SET OF 3 BUTTERFLY COOKIE CUTTERS,86,1211,678,0.006655316514471444,0.07101568951279934,0.12684365781710916,1.3534878169386328
PLASTERS IN TIN WOODLAND ANIMALS,SPOTTY BUNTING,86,687,1095,0.006655316514471444,0.12518195050946143,0.07853881278538813,1.4772613374276353
PAPER CHAIN KIT VINTAGE CHRISTMAS,SET OF 3 REGENCY CAKE TINS,86,799,826,0.006655316514471444,0.10763454317897372,0.10411622276029056,1.6838420907490295
DOORMAT RED RETROSPOT,LUNCH BAG WOODLAND,86,653,1011,0.006655316514471444,0.13169984686064318,0.08506429277942631,1.6833090218924147
DOLLY GIRL LUNCH BOX,SPOTTY BUNTING,86,848,1095,0.006655316514471444,0.10141509433962265,0.07853881278538813,1.1967907297320584
ROUND SNACK BOXES SET OF4 WOODLAND ,STRAWBERRY CERAMIC TRINKET BOX,86,717,772,0.006655316514471444,0.1199442119944212,0.11139896373056994,2.0076672375542883
ROSES REGENCY TEACUP AND SAUCER ,ROUND SNACK BOXES SET OF4 WOODLAND ,86,1049,717,0.006655316514471444,0.08198284080076262,0.1199442119944212,1.4775205980857107
ALARM CLOCK BAKELIKE PINK,JUMBO BAG ALPHABET,86,774,899,0.006655316514471444,0.1111111111111111,0.09566184649610679,1.5970831788406872
ALARM CLOCK BAKELIKE RED ,JUMBO BAG WOODLAND ANIMALS,86,1038,858,0.006655316514471444,0.08285163776493257,0.10023310023310024,1.2477958778536813
HANGING HEART JAR T-LIGHT HOLDER,PINK REGENCY TEACUP AND SAUCER,86,691,755,0.006655316514471444,0.12445730824891461,0.11390728476821192,2.1301156784006285
DOORMAT KEEP CALM AND COME IN,JAM MAKING SET PRINTED,86,654,1121,0.006655316514471444,0.13149847094801223,0.0767172167707404,1.5158102065925194
JUMBO BAG 50'S CHRISTMAS ,PINK REGENCY TEACUP AND SAUCER,86,700,755,0.006655316514471444,0.12285714285714286,0.11390728476821192,2.102728476821192
PINK REGENCY TEACUP AND SAUCER,SET OF 3 BUTTERFLY COOKIE CUTTERS,86,755,678,0.006655316514471444,0.11390728476821192,0.12684365781710916,2.1709586043876614
ALARM CLOCK BAKELIKE PINK,JUMBO BAG PINK POLKADOT,86,774,1206,0.006655316514471444,0.1111111111111111,0.07131011608623548,1.1905288372950065
ASSORTED COLOUR BIRD ORNAMENT,COOK WITH WINE METAL SIGN ,86,1358,693,0.006655316514471444,0.06332842415316642,0.1240981240981241,1.1808512220883358
GIN + TONIC DIET METAL SIGN,JUMBO BAG VINTAGE DOILY ,86,783,1211,0.006655316514471444,0.10983397190293742,0.07101568951279934,1.1719856192648699
DOLLY GIRL LUNCH BOX,HEART OF WICKER LARGE,86,848,899,0.006655316514471444,0.10141509433962265,0.09566184649610679,1.4577150712531746
HANGING HEART JAR T-LIGHT HOLDER,LUNCH BAG APPLE DESIGN,86,691,1029,0.006655316514471444,0.12445730824891461,0.08357628765792031,1.5629128641326286
LUNCH BAG  BLACK SKULL.,SET OF 6 SPICE TINS PANTRY DESIGN,86,1259,804,0.006655316514471444,0.06830818109610802,0.10696517412935323,1.097858602144164
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,SET/5 RED RETROSPOT LID GLASS BOWLS,86,797,847,0.006655316514471444,0.10790464240903387,0.10153482880755609,1.6462146271659217
JUMBO BAG STRAWBERRY,SET OF 3 BUTTERFLY COOKIE CUTTERS,86,818,678,0.006655316514471444,0.10513447432762836,0.12684365781710916,2.0037576360790768
HANGING HEART JAR T-LIGHT HOLDER,JUMBO BAG PINK POLKADOT,86,691,1206,0.006655316514471444,0.12445730824891461,0.07131011608623548,1.3335301303420188
ASSORTED COLOUR BIRD ORNAMENT,SET/20 RED RETROSPOT PAPER NAPKINS ,86,1358,938,0.006655316514471444,0.06332842415316642,0.09168443496801706,0.8724199327369045
JAM MAKING SET PRINTED,RED HANGING HEART T-LIGHT HOLDER,86,1121,724,0.006655316514471444,0.0767172167707404,0.11878453038674033,1.3692539711484912
DOORMAT KEEP CALM AND COME IN,JAM MAKING SET WITH JARS,86,654,1104,0.006655316514471444,0.13149847094801223,0.07789855072463768,1.5391514869476577
HOT WATER BOTTLE KEEP CALM,SET OF 3 REGENCY CAKE TINS,86,739,826,0.006655316514471444,0.11637347767253045,0.10411622276029056,1.8205545744363663
GIN + TONIC DIET METAL SIGN,HOT WATER BOTTLE KEEP CALM,86,783,739,0.006655316514471444,0.10983397190293742,0.11637347767253045,1.9205339444245701
HEART OF WICKER SMALL,RABBIT NIGHT LIGHT,86,1152,876,0.006655316514471444,0.07465277777777778,0.09817351598173515,1.1012136922881786
RETROSPOT TEA SET CERAMIC 11 PC ,SPOTTY BUNTING,86,911,1095,0.006655316514471444,0.09440175631174534,0.07853881278538813,1.1140269361281947
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,SET OF 3 BUTTERFLY COOKIE CUTTERS,85,797,678,0.0065779291131403805,0.10664993726474278,0.12536873156342182,2.032640839727148
HEART OF WICKER LARGE,LUNCH BAG WOODLAND,85,899,1011,0.0065779291131403805,0.09454949944382647,0.0840751730959446,1.2084754023868702
GARDENERS KNEELING PAD CUP OF TEA ,SPACEBOY LUNCH BOX ,85,748,896,0.0065779291131403805,0.11363636363636363,0.09486607142857142,1.6388494318181819
CHOCOLATE HOT WATER BOTTLE,COOK WITH WINE METAL SIGN ,85,817,693,0.0065779291131403805,0.10403916768665851,0.12265512265512266,1.9399626621168848
JUMBO BAG PINK VINTAGE PAISLEY,RABBIT NIGHT LIGHT,85,864,876,0.0065779291131403805,0.09837962962962964,0.09703196347031963,1.4512118425503129
JUMBO BAG VINTAGE DOILY ,LUNCH BOX I LOVE LONDON,85,1211,668,0.0065779291131403805,0.07018992568125516,0.12724550898203593,1.357775777923921
LUNCH BAG APPLE DESIGN,SET OF 3 BUTTERFLY COOKIE CUTTERS,85,1029,678,0.0065779291131403805,0.0826044703595724,0.12536873156342182,1.5743583569120865
GIN + TONIC DIET METAL SIGN,JUMBO BAG STRAWBERRY,85,783,818,0.0065779291131403805,0.10855683269476372,0.1039119804400978,1.7148794524226612
PACK OF 60 PINK PAISLEY CAKE CASES,RABBIT NIGHT LIGHT,85,853,876,0.0065779291131403805,0.09964830011723329,0.09703196347031963,1.4699261804964483
JUMBO  BAG BAROQUE BLACK WHITE,LUNCH BAG DOLLY GIRL DESIGN,85,923,678,0.0065779291131403805,0.09209100758396534,0.12536873156342182,1.7551622418879058
BAKING SET 9 PIECE RETROSPOT ,JUMBO BAG VINTAGE DOILY ,85,888,1211,0.0065779291131403805,0.09572072072072071,0.07018992568125516,1.0213898869968232
PAPER BUNTING RETROSPOT,STRAWBERRY CHARLOTTE BAG,85,747,720,0.0065779291131403805,0.11378848728246319,0.11805555555555555,2.042187267588874
JUMBO BAG STRAWBERRY,RABBIT NIGHT LIGHT,85,818,876,0.0065779291131403805,0.1039119804400978,0.09703196347031963,1.5328203324736802
HOT WATER BOTTLE KEEP CALM,WOODEN FRAME ANTIQUE WHITE ,85,739,943,0.0065779291131403805,0.11502029769959404,0.09013785790031813,1.5761317994423691
ANTIQUE SILVER T-LIGHT GLASS,GUMBALL COAT RACK,85,824,645,0.0065779291131403805,0.10315533980582524,0.13178294573643412,2.06662527282306
HANGING HEART JAR T-LIGHT HOLDER,RABBIT NIGHT LIGHT,85,691,876,0.0065779291131403805,0.12301013024602026,0.09703196347031963,1.8145398436519105
PLASTERS IN TIN WOODLAND ANIMALS,STRAWBERRY CERAMIC TRINKET BOX,85,687,772,0.0065779291131403805,0.12372634643377002,0.11010362694300518,2.070973897172508
JUMBO BAG 50'S CHRISTMAS ,RETROSPOT TEA SET CERAMIC 11 PC ,85,700,911,0.0065779291131403805,0.12142857142857143,0.09330406147091108,1.7223929747530184
HANGING HEART JAR T-LIGHT HOLDER,STRAWBERRY CERAMIC TRINKET BOX,85,691,772,0.0065779291131403805,0.12301013024602026,0.11010362694300518,2.058985625698282
IVORY KITCHEN SCALES,SET OF 3 HEART COOKIE CUTTERS,85,659,673,0.0065779291131403805,0.12898330804248861,0.1263001485884101,2.476556176114469
ROUND SNACK BOXES SET OF4 WOODLAND ,SPOTTY BUNTING,85,717,1095,0.0065779291131403805,0.11854951185495119,0.0776255707762557,1.398992504282812
LUNCH BAG CARS BLUE,SET OF 6 SPICE TINS PANTRY DESIGN,85,1145,804,0.0065779291131403805,0.07423580786026202,0.10572139303482588,1.1931282452366985
CHARLOTTE BAG PINK POLKADOT,HANGING HEART JAR T-LIGHT HOLDER,85,739,691,0.0065779291131403805,0.11502029769959404,0.12301013024602026,2.150929503435824
GUMBALL COAT RACK,RECYCLING BAG RETROSPOT ,85,645,732,0.0065779291131403805,0.13178294573643412,0.11612021857923498,2.3263650612106574
SCOTTIE DOG HOT WATER BOTTLE,SET OF 3 CAKE TINS PANTRY DESIGN ,85,731,1340,0.0065779291131403805,0.11627906976744186,0.06343283582089553,1.1213120444290177
DOLLY GIRL LUNCH BOX,JUMBO BAG 50'S CHRISTMAS ,85,848,700,0.0065779291131403805,0.10023584905660378,0.12142857142857143,1.8503537735849056
ALARM CLOCK BAKELIKE GREEN,JUMBO  BAG BAROQUE BLACK WHITE,85,965,923,0.0065779291131403805,0.08808290155440414,0.09209100758396534,1.233160621761658
JUMBO BAG VINTAGE LEAF,STRAWBERRY CERAMIC TRINKET BOX,85,873,772,0.0065779291131403805,0.09736540664375716,0.11010362694300518,1.6297354723453756
PINK REGENCY TEACUP AND SAUCER,PLEASE ONE PERSON METAL SIGN,85,755,799,0.0065779291131403805,0.11258278145695365,0.10638297872340426,1.8207693391573903
ALARM CLOCK BAKELIKE GREEN,PACK OF 20 NAPKINS PANTRY DESIGN,84,965,660,0.0065005417118093175,0.08704663212435233,0.12727272727272726,1.7042675459255767
HEART OF WICKER SMALL,JUMBO BAG SPACEBOY DESIGN,84,1152,684,0.0065005417118093175,0.07291666666666667,0.12280701754385964,1.377528021442495
GARDENERS KNEELING PAD KEEP CALM ,SET OF 3 HEART COOKIE CUTTERS,84,905,673,0.0065005417118093175,0.09281767955801105,0.12481426448736999,1.7821546140395523
ALARM CLOCK BAKELIKE RED ,BAKING SET 9 PIECE RETROSPOT ,84,1038,888,0.0065005417118093175,0.08092485549132948,0.0945945945945946,1.1776024579492785
JUMBO BAG ALPHABET,PAPER CHAIN KIT VINTAGE CHRISTMAS,84,899,799,0.0065005417118093175,0.09343715239154617,0.10513141426783479,1.5111325196540168
RABBIT NIGHT LIGHT,SET/5 RED RETROSPOT LID GLASS BOWLS,84,876,847,0.0065005417118093175,0.0958904109589041,0.09917355371900827,1.462923129174686
CHARLOTTE BAG PINK POLKADOT,SET OF 6 SPICE TINS PANTRY DESIGN,84,739,804,0.0065005417118093175,0.11366711772665765,0.1044776119402985,1.8268737503281969
DOORMAT RED RETROSPOT,HEART OF WICKER SMALL,84,653,1152,0.0065005417118093175,0.12863705972434916,0.07291666666666667,1.4429236855538539
HOT WATER BOTTLE KEEP CALM,JUMBO BAG VINTAGE LEAF,84,739,873,0.0065005417118093175,0.11366711772665765,0.09621993127147767,1.6824816669689233
BAKING SET 9 PIECE RETROSPOT ,LUNCH BAG VINTAGE DOILY ,84,888,1089,0.0065005417118093175,0.0945945945945946,0.07713498622589532,1.1224530315439407
PAPER BUNTING RETROSPOT,SET OF 6 SPICE TINS PANTRY DESIGN,84,747,804,0.0065005417118093175,0.11244979919678715,0.1044776119402985,1.8073088373394075
BAKING SET 9 PIECE RETROSPOT ,RED TOADSTOOL LED NIGHT LIGHT,84,888,814,0.0065005417118093175,0.0945945945945946,0.10319410319410319,1.501660136795272
PLEASE ONE PERSON METAL SIGN,SET OF 4 PANTRY JELLY MOULDS,84,799,1036,0.0065005417118093175,0.10513141426783479,0.08108108108108109,1.3113012887731286
ALARM CLOCK BAKELIKE PINK,JUMBO BAG STRAWBERRY,84,774,818,0.0065005417118093175,0.10852713178294573,0.10268948655256724,1.7144102651579767
LUNCH BAG WOODLAND,SET OF 3 HEART COOKIE CUTTERS,84,1011,673,0.0065005417118093175,0.0830860534124629,0.12481426448736999,1.5953016080176015
HEART OF WICKER LARGE,JUMBO BAG STRAWBERRY,84,899,818,0.0065005417118093175,0.09343715239154617,0.10268948655256724,1.4760328645520289
DOORMAT RED RETROSPOT,JUMBO BAG PINK VINTAGE PAISLEY,84,653,864,0.0065005417118093175,0.12863705972434916,0.09722222222222222,1.923898247405139
DOORMAT RED RETROSPOT,GREEN REGENCY TEACUP AND SAUCER,84,653,1007,0.0065005417118093175,0.12863705972434916,0.08341608738828203,1.6506932331261568
JUMBO BAG STRAWBERRY,SET OF 3 REGENCY CAKE TINS,84,818,826,0.0065005417118093175,0.10268948655256724,0.1016949152542373,1.60648128962745
PAPER CHAIN KIT VINTAGE CHRISTMAS,RECYCLING BAG RETROSPOT ,84,799,732,0.0065005417118093175,0.10513141426783479,0.11475409836065574,1.85588543055869
DOORMAT KEEP CALM AND COME IN,RETROSPOT TEA SET CERAMIC 11 PC ,84,654,911,0.0065005417118093175,0.12844036697247707,0.09220636663007684,1.8218511767490104
ALARM CLOCK BAKELIKE PINK,PINK REGENCY TEACUP AND SAUCER,84,774,755,0.0065005417118093175,0.10852713178294573,0.11125827814569536,1.8574670157605628
LUNCH BAG SPACEBOY DESIGN ,SCOTTIE DOG HOT WATER BOTTLE,84,1149,731,0.0065005417118093175,0.0731070496083551,0.11491108071135431,1.2923246170166407
